"country","iso3","nutrient","npeople","ndeficient","perc_deficient"
"Afghanistan","AFG","Calcium",38928302,37088066.2218277,95.2727561089813
"Afghanistan","AFG","Iron",38928302,21866266.8461569,56.1706155232687
"Afghanistan","AFG","Omega-3 fatty acids",14091526,13689660.9047237,97.148179017118
"Afghanistan","AFG","Vitamin A, RAE",38928302,32001980.9459682,82.2074924972792
"Afghanistan","AFG","Vitamin B-12",38928302,17508428.139135,44.9760899900925
"Afghanistan","AFG","Zinc",38928302,33179745.0384732,85.2329624818293
"Albania","ALB","Calcium",2877749,27842.5728390688,0.967512206209394
"Albania","ALB","Iron",2877749,15738.1315336813,0.546890348452255
"Albania","ALB","Omega-3 fatty acids",1953783,1747005.68152342,89.4165668103069
"Albania","ALB","Vitamin A, RAE",2877749,5146.78860090897,0.178847724416166
"Albania","ALB","Vitamin B-12",2877749,3.7189710203659e-06,1.29231945536803e-10
"Albania","ALB","Zinc",2877749,342.852940778604,0.0119139278922034
"Algeria","DZA","Calcium",43850080,23532869.8473928,53.6666520275284
"Algeria","DZA","Iron",43850080,124083.328216821,0.282971725973637
"Algeria","DZA","Omega-3 fatty acids",24441006,22228491.9486466,90.9475328005999
"Algeria","DZA","Vitamin A, RAE",43850080,12086424.2653497,27.5630609233774
"Algeria","DZA","Vitamin B-12",43850080,6350575.99181845,14.482472989373
"Algeria","DZA","Zinc",43850080,1301202.01535209,2.96738800784877
"Angola","AGO","Calcium",32866230,32248199.987105,98.11955915572
"Angola","AGO","Iron",32866230,9673783.37423331,29.4338090320469
"Angola","AGO","Omega-3 fatty acids",11202717,7746172.3330609,69.1454790213919
"Angola","AGO","Vitamin A, RAE",32866230,6657350.24129951,20.2558986573742
"Angola","AGO","Vitamin B-12",32866230,2838294.12871685,8.63589808967092
"Angola","AGO","Zinc",32866230,6036510.08038361,18.3669075533872
"Antigua & Barbuda","ATG","Calcium",97924,73653.1889533185,75.2146449831691
"Antigua & Barbuda","ATG","Iron",97924,14267.529353758,14.570002607898
"Antigua & Barbuda","ATG","Omega-3 fatty acids",61895,16193.201578266,26.1623743085322
"Antigua & Barbuda","ATG","Vitamin A, RAE",97924,688.942509657339,0.703548169659469
"Antigua & Barbuda","ATG","Vitamin B-12",97924,0.000341844371846893,3.49091511628296e-07
"Antigua & Barbuda","ATG","Zinc",97924,18215.171107933,18.6013348187707
"Argentina","ARG","Calcium",45191659,41878072.8563269,92.6677041361258
"Argentina","ARG","Iron",45191659,2083134.67728198,4.60955566442466
"Argentina","ARG","Omega-3 fatty acids",27131145,24288103.3940831,89.5211145496554
"Argentina","ARG","Vitamin A, RAE",45191659,1.71361500153533e-10,3.79188336842277e-16
"Argentina","ARG","Vitamin B-12",45191659,0,0
"Argentina","ARG","Zinc",45191659,9.12642210712993,2.01949260307747e-05
"Armenia","ARM","Calcium",2963018,1296816.92929272,43.7667583960921
"Armenia","ARM","Iron",2963018,49708.9551527994,1.67764607413115
"Armenia","ARM","Omega-3 fatty acids",1998732,1601640.12356024,80.1328103797926
"Armenia","ARM","Vitamin A, RAE",2963018,596.962091176155,0.0201470963448806
"Armenia","ARM","Vitamin B-12",2963018,1.31190039391882e-13,4.42758158714802e-18
"Armenia","ARM","Zinc",2963018,7688.81625476995,0.259492728521053
"Australia","AUS","Calcium",25495544,13514177.6464908,53.00603762952
"Australia","AUS","Iron",25495544,376987.290136546,1.47863991502415
"Australia","AUS","Omega-3 fatty acids",17461522,8555416.0990317,48.9958212063742
"Australia","AUS","Vitamin A, RAE",25495544,4.14532160484033e-06,1.62590043375436e-11
"Australia","AUS","Vitamin B-12",25495544,0,0
"Australia","AUS","Zinc",25495544,278.663331791686,0.0010929883739358
"Austria","AUT","Calcium",9005245,5512042.29180626,61.2092429668072
"Austria","AUT","Iron",9005245,327837.181511609,3.64051373962184
"Austria","AUT","Omega-3 fatty acids",6746094,5192591.70186689,76.9718255017924
"Austria","AUT","Vitamin A, RAE",9005245,3221240.33342638,35.7707128837292
"Austria","AUT","Vitamin B-12",9005245,575891.28255239,6.39506512651672
"Austria","AUT","Zinc",9005245,4553.16998763021,0.0505613116315016
"Azerbaijan","AZE","Calcium",10139067,7842689.99627792,77.3512000293313
"Azerbaijan","AZE","Iron",10139067,44854.4589366237,0.442392371375233
"Azerbaijan","AZE","Omega-3 fatty acids",6398444,5717556.67171939,89.3585482926691
"Azerbaijan","AZE","Vitamin A, RAE",10139067,1543916.12074423,15.2273983468521
"Azerbaijan","AZE","Vitamin B-12",10139067,41847.0667429645,0.412730942038005
"Azerbaijan","AZE","Zinc",10139067,856532.119534288,8.4478396240432
"Bahamas","BHS","Calcium",393240,336121.571733581,85.474919065604
"Bahamas","BHS","Iron",393240,110224.017367498,28.0297063796912
"Bahamas","BHS","Omega-3 fatty acids",242295,193082.826347764,79.6891501466245
"Bahamas","BHS","Vitamin A, RAE",393240,105637.790030446,26.8634396374851
"Bahamas","BHS","Vitamin B-12",393240,2278.9431574394,0.579529843718696
"Bahamas","BHS","Zinc",393240,55410.9955438474,14.0908848397537
"Bahrain","BHR","Calcium",1701576,1629291.88966442,95.751931718855
"Bahrain","BHR","Iron",1701576,1636526.61186305,96.1771094481262
"Bahrain","BHR","Omega-3 fatty acids",1209902,1135150.87720409,93.821720866987
"Bahrain","BHR","Vitamin A, RAE",1701576,1577080.55104418,92.6835211030351
"Bahrain","BHR","Vitamin B-12",1701576,1397847.71130829,82.1501779120232
"Bahrain","BHR","Zinc",1701576,1608719.87796978,94.5429341956972
"Bangladesh","BGD","Calcium",164683642,159570072.807296,96.8949137081239
"Bangladesh","BGD","Iron",164683642,90455812.6764995,54.9270173879805
"Bangladesh","BGD","Omega-3 fatty acids",89797384,4943043.49654016,5.50466313867246
"Bangladesh","BGD","Vitamin A, RAE",164683642,136467676.045522,82.8665642732885
"Bangladesh","BGD","Vitamin B-12",164683642,91149570.5325926,55.3482843988795
"Bangladesh","BGD","Zinc",164683642,37408625.6679107,22.7154471528573
"Barbados","BRB","Calcium",287167,230386.073998371,80.2272106468957
"Barbados","BRB","Iron",287167,13744.0115780504,4.78606928304799
"Barbados","BRB","Omega-3 fatty acids",201268,85265.4243606577,42.3641236364736
"Barbados","BRB","Vitamin A, RAE",287167,41686.801730787,14.5165711000174
"Barbados","BRB","Vitamin B-12",287167,226.579534149187,0.0789016614545497
"Barbados","BRB","Zinc",287167,27281.2875824645,9.50014715564966
"Belarus","BLR","Calcium",9448932,6332139.6405103,67.0143423670559
"Belarus","BLR","Iron",9448932,328786.391647956,3.4796143272907
"Belarus","BLR","Omega-3 fatty acids",6950737,4305191.8736534,61.93863864585
"Belarus","BLR","Vitamin A, RAE",9448932,159.68710188824,0.00169000159899807
"Belarus","BLR","Vitamin B-12",9448932,5.65313235085106e-15,5.98282679021402e-20
"Belarus","BLR","Zinc",9448932,972.57110096419,0.0102929209456073
"Belgium","BEL","Calcium",11587731,7029764.68495358,60.6655840125524
"Belgium","BEL","Iron",11587731,471704.283361744,4.07072172595087
"Belgium","BEL","Omega-3 fatty acids",8315075,6387905.59925568,76.8231867933324
"Belgium","BEL","Vitamin A, RAE",11587731,4067247.52047881,35.0996025061231
"Belgium","BEL","Vitamin B-12",11587731,730868.48786029,6.30726142900875
"Belgium","BEL","Zinc",11587731,7214.22854036852,0.06225747336013
"Belize","BLZ","Calcium",397609,331799.812877828,83.4487682315611
"Belize","BLZ","Iron",397609,70280.1332136489,17.6756897388261
"Belize","BLZ","Omega-3 fatty acids",202312,178968.466766825,88.4616170898537
"Belize","BLZ","Vitamin A, RAE",397609,240884.215644899,60.5831899290256
"Belize","BLZ","Vitamin B-12",397609,113286.853270971,28.4920243935553
"Belize","BLZ","Zinc",397609,99884.0902444757,25.1211844411157
"Benin","BEN","Calcium",12123153,12025143.313646,99.1915495386888
"Benin","BEN","Iron",12123153,7820532.96423764,64.5090676017835
"Benin","BEN","Omega-3 fatty acids",4630881,2444530.55415229,52.7875916948048
"Benin","BEN","Vitamin A, RAE",12123153,1684782.47591207,13.8972301670371
"Benin","BEN","Vitamin B-12",12123153,6109787.73738036,50.3976790310273
"Benin","BEN","Zinc",12123153,7846716.00439812,64.7250431005706
"Bhutan","BTN","Calcium",771546,764004.664393145,99.0225682452045
"Bhutan","BTN","Iron",771546,656973.689309336,85.1502942545663
"Bhutan","BTN","Omega-3 fatty acids",435417,422948.981278898,97.1365337777114
"Bhutan","BTN","Vitamin A, RAE",771546,706017.795105614,91.5068959084246
"Bhutan","BTN","Vitamin B-12",771546,664731.282907491,86.155755186015
"Bhutan","BTN","Zinc",771546,672854.696063451,87.2086299538136
"Bolivia","BOL","Calcium",11671517,11609562.6696453,99.4691835658151
"Bolivia","BOL","Iron",11671517,1936413.7946505,16.5909349628716
"Bolivia","BOL","Omega-3 fatty acids",5944045,5339871.63370435,89.8356528879635
"Bolivia","BOL","Vitamin A, RAE",11671517,8230531.04832178,70.5180915927362
"Bolivia","BOL","Vitamin B-12",11671517,1141456.01223772,9.77984277654495
"Bolivia","BOL","Zinc",11671517,154266.10033838,1.32173135967141
"Bosnia & Herzegovina","BIH","Calcium",3280660,1688499.34886552,51.4682822622741
"Bosnia & Herzegovina","BIH","Iron",3280660,31827.1588616868,0.970144997094695
"Bosnia & Herzegovina","BIH","Omega-3 fatty acids",2423005,2114348.5144003,87.2614177189194
"Bosnia & Herzegovina","BIH","Vitamin A, RAE",3280660,8227.98192521144,0.250802641090861
"Bosnia & Herzegovina","BIH","Vitamin B-12",3280660,12285.4489354508,0.374481017095668
"Bosnia & Herzegovina","BIH","Zinc",3280660,528.06224695911,0.0160962198752419
"Botswana","BWA","Calcium",2351623,2088087.12686388,88.7934472006727
"Botswana","BWA","Iron",2351623,200788.883689711,8.53831093205464
"Botswana","BWA","Omega-3 fatty acids",1136845,984536.555284846,86.6025320324975
"Botswana","BWA","Vitamin A, RAE",2351623,756342.566839368,32.1625773705806
"Botswana","BWA","Vitamin B-12",2351623,133.868480869588,0.0056925995735536
"Botswana","BWA","Zinc",2351623,120410.316116446,5.120306958915
"Brazil","BRA","Calcium",212538259,180271630.53365,84.8184375753497
"Brazil","BRA","Iron",212538259,31395235.3615964,14.7715688974362
"Brazil","BRA","Omega-3 fatty acids",135148854,106391561.549126,78.7217637443864
"Brazil","BRA","Vitamin A, RAE",212538259,13200149.2254811,6.21071673758326
"Brazil","BRA","Vitamin B-12",212538259,2.64605696945631e-10,1.24497913077208e-16
"Brazil","BRA","Zinc",212538259,204.557408839883,9.62449818693035e-05
"Brunei","BRN","Calcium",437478,383986.34063156,87.7727201439981
"Brunei","BRN","Iron",437478,167.630382641501,0.0383174428523264
"Brunei","BRN","Omega-3 fatty acids",270839,206427.278974878,76.217708297135
"Brunei","BRN","Vitamin A, RAE",437478,23319.3806998725,5.33041220355595
"Brunei","BRN","Vitamin B-12",437478,7332.12181498819,1.67599783645993
"Brunei","BRN","Zinc",437478,6716.04235456076,1.53517259257854
"Bulgaria","BGR","Calcium",6948266,4331160.64613143,62.3344104288959
"Bulgaria","BGR","Iron",6948266,291200.027600105,4.19097408763719
"Bulgaria","BGR","Omega-3 fatty acids",5313536,4069342.81890246,76.5844593675936
"Bulgaria","BGR","Vitamin A, RAE",6948266,2474770.96635079,35.6171016819273
"Bulgaria","BGR","Vitamin B-12",6948266,445928.867191734,6.41784392237911
"Bulgaria","BGR","Zinc",6948266,3181.27641776238,0.0457851846455271
"Burkina Faso","BFA","Calcium",20903277,20798786.7120358,99.5001248466246
"Burkina Faso","BFA","Iron",20903277,6008834.42589928,28.7458967601074
"Burkina Faso","BFA","Omega-3 fatty acids",7401652,5895401.8368042,79.6498111070907
"Burkina Faso","BFA","Vitamin A, RAE",20903277,16587219.2219179,79.3522432961965
"Burkina Faso","BFA","Vitamin B-12",20903277,9017873.82669377,43.1409574044001
"Burkina Faso","BFA","Zinc",20903277,6086013.81017011,29.1151182188807
"Burundi","BDI","Calcium",11890764,11818932.2855495,99.3959032872027
"Burundi","BDI","Iron",11890764,11612027.2624721,97.6558551029366
"Burundi","BDI","Omega-3 fatty acids",4250255,3759757.59071292,88.459576912748
"Burundi","BDI","Vitamin A, RAE",11890764,10661871.1704384,89.6651482649762
"Burundi","BDI","Vitamin B-12",11890764,9632775.47083488,81.0105681252683
"Burundi","BDI","Zinc",11890764,11748528.5733758,98.8038159144007
"Cambodia","KHM","Calcium",16718931,16277476.5503638,97.3595533731419
"Cambodia","KHM","Iron",16718931,6630284.18441044,39.6573452238689
"Cambodia","KHM","Omega-3 fatty acids",8559969,205142.487246025,2.39653306274853
"Cambodia","KHM","Vitamin A, RAE",16718931,14586261.3937175,87.2439834443811
"Cambodia","KHM","Vitamin B-12",16718931,2745578.80834788,16.4219758329517
"Cambodia","KHM","Zinc",16718931,2793919.01310541,16.7111103760486
"Cameroon","CMR","Calcium",26545860,25635309.6920647,96.5698971216783
"Cameroon","CMR","Iron",26545860,2193624.45847667,8.26352756503903
"Cameroon","CMR","Omega-3 fatty acids",10103377,6998338.4189169,69.2673194211886
"Cameroon","CMR","Vitamin A, RAE",26545860,8728234.90509299,32.8798347655453
"Cameroon","CMR","Vitamin B-12",26545860,6697667.95717288,25.2305555637409
"Cameroon","CMR","Zinc",26545860,410185.561782285,1.54519598077548
"Canada","CAN","Calcium",37733611,27023719.6555875,71.6171045903545
"Canada","CAN","Iron",37733611,159284.463173714,0.422128863240026
"Canada","CAN","Omega-3 fatty acids",27427901,14970478.4022702,54.5812032873759
"Canada","CAN","Vitamin A, RAE",37733611,3776079.83991131,10.0072050880879
"Canada","CAN","Vitamin B-12",37733611,5085220.33740615,13.4766331730249
"Canada","CAN","Zinc",37733611,12002.4940400741,0.0318084957203649
"Cape Verde","CPV","Calcium",555983,525389.304708217,94.4973685720996
"Cape Verde","CPV","Iron",555983,98273.4116090762,17.6756144718591
"Cape Verde","CPV","Omega-3 fatty acids",305011,246862.446563965,80.9355880817298
"Cape Verde","CPV","Vitamin A, RAE",555983,82357.0606169154,14.812873885877
"Cape Verde","CPV","Vitamin B-12",555983,279140.147489542,50.2065975919304
"Cape Verde","CPV","Zinc",555983,57255.0937043396,10.2979935905126
"Central African Republic","CAF","Calcium",4829762,4736212.06696729,98.0630529406478
"Central African Republic","CAF","Iron",4829762,4023382.02765105,83.3039397728305
"Central African Republic","CAF","Omega-3 fatty acids",1646774,1184677.46407948,71.9392863914222
"Central African Republic","CAF","Vitamin A, RAE",4829762,1943361.11690305,40.23720251439
"Central African Republic","CAF","Vitamin B-12",4829762,278.205920423307,0.00576024078253353
"Central African Republic","CAF","Zinc",4829762,3966199.01659026,82.1199681597201
"Chad","TCD","Calcium",16425832,15854596.6483531,96.5223353578259
"Chad","TCD","Iron",16425832,8834371.29411025,53.7834022295507
"Chad","TCD","Omega-3 fatty acids",5399054,3877500.70674911,71.8181501194303
"Chad","TCD","Vitamin A, RAE",16425832,2023214.01112372,12.3172695978123
"Chad","TCD","Vitamin B-12",16425832,0.0012838919120585,7.81629759794511e-09
"Chad","TCD","Zinc",16425832,3809391.73944232,23.1914690193003
"Chile","CHL","Calcium",19112478,18545260.5451214,97.0322139553094
"Chile","CHL","Iron",19112478,263942.280451542,1.3809945547173
"Chile","CHL","Omega-3 fatty acids",12787611,10644120.419189,83.237755818417
